no_cidade,nota,data_ref
"Campo Novo","8.15548780487805","2011-12-31"
"Reriutaba","5.07577087355918","2011-12-31"
"Pedro de Toledo","7.98469516185873","2011-12-31"
"Simolândia","8.02156247485719","2011-12-31"
"Marquinho","10","2011-12-31"
"Parnaguá","5.50855423951871","2011-12-31"
"Uruoca","6.37037037037037","2011-12-31"
"Ibiassucê","10","2011-12-31"
"Aurora do Tocantins","6.29874908020603","2011-12-31"
"Porteiras","10","2011-12-31"
"Palmelo","6.91056910569106","2011-12-31"
"Assaré","10","2011-12-31"
"Ribeirão Pires","3.65611627563819","2011-12-31"
"Tupandi","10","2011-12-31"
"Marcelino Ramos","5.26860476056073","2011-12-31"
"Frecheirinha","4.91035305140326","2011-12-31"
"Capoeiras","3.29154056780516","2011-12-31"
"Ubarana","8.27109266943292","2011-12-31"
"Boa Vista","10","2011-12-31"
"Capivari","4.47142884290139","2011-12-31"
"Coxilha","10","2011-12-31"
"Pendências","9.97141600703606","2011-12-31"
"Americano do Brasil","6.24523990860625","2011-12-31"
"Morrinhos do Sul","6.52204144068975","2011-12-31"
"São Miguel dos Milagres","2.20947524962821","2011-12-31"
"Colônia Leopoldina","4.46329135612096","2011-12-31"
"Caxambu do Sul","2.37345095568158","2011-12-31"
"Guaiúba","6.89224763979666","2011-12-31"
"Baependi","10","2011-12-31"
"Quatro Barras","7.52570002518488","2011-12-31"
"Alto Bela Vista","7.04996577686516","2011-12-31"
"Santana do Ipanema","6.87732791563876","2011-12-31"
"Itaeté","10","2011-12-31"
"Aliança","5.61549322038413","2011-12-31"
"Luís Gomes","9.66589735135729","2011-12-31"
"Tenório","10","2011-12-31"
"Ipueiras","8.38509316770186","2011-12-31"
"Major Isidoro","5.82830892908412","2011-12-31"
"Encantado","6.97815407128671","2011-12-31"
"Ampére","10","2011-12-31"
"Açailândia","5.64921439172936","2011-12-31"
"Santa Rosa de Lima","7.36331569664903","2011-12-31"
"Tio Hugo","10","2011-12-31"
"Santo Cristo","6.42903196094685","2011-12-31"
"Bonito","7.12550028587764","2011-12-31"
"Guaíra","6.10617928633594","2011-12-31"
"Jaraguá","3.8968824940048","2011-12-31"
"Machadinho","10","2011-12-31"
"Tangará da Serra","9.14115077773321","2011-12-31"
"Dilermando de Aguiar","8.60582397917683","2011-12-31"
"Colíder","8.03805030019812","2011-12-31"
"São Luiz Gonzaga","8.78033205619412","2011-12-31"
"Pedregulho","6.09309144218435","2011-12-31"
"Senador Rui Palmeira","5.53824852890273","2011-12-31"
"Messias Targino","7.18954248366013","2011-12-31"
"Mata Roma","8.64833906071019","2011-12-31"
"Juquiá","10","2011-12-31"
"Missão Velha","8.30990921133404","2011-12-31"
"Estiva Gerbi","5.96529780707778","2011-12-31"
"Cedral","8.22649572649573","2011-12-31"
"Vargem Grande Paulista","7.30003385344536","2011-12-31"
"Bom Jesus de Goiás","6.52899457655403","2011-12-31"
"Novo Mundo","10","2011-12-31"
"Quixabeira","9.23550538737814","2011-12-31"
"Marumbi","6.34625322997416","2011-12-31"
"Fernando Falcão","4.29190967548976","2011-12-31"
"Paraíso do Sul","6.61360621565283","2011-12-31"
"Japurá","3.88231725811344","2011-12-31"
"Santa Bárbara do Sul","8.42151675485009","2011-12-31"
"Calmon","8.36680053547524","2011-12-31"
"Campo Florido","5.36475869809203","2011-12-31"
"Godofredo Viana","2.1712697585548","2011-12-31"
"Manoel Urbano","7.3959673959674","2011-12-31"
"Santa Helena de Goiás","7.30197410525279","2011-12-31"
"São Domingos do Azeitão","0.328577604842196","2011-12-31"
"Araioses","2.13996106500388","2011-12-31"
"União da Vitória","7.72506082725061","2011-12-31"
"Itapuranga","6.75017397355602","2011-12-31"
"Nossa Senhora de Nazaré","10","2011-12-31"
"Concórdia do Pará","0.0383141762452107","2011-12-31"
"Oriente","7.99557032115172","2011-12-31"
"Parnamirim","6.6854143232096","2011-12-31"
"Buerarema","4.11947311016025","2011-12-31"
"Apuarema","10","2011-12-31"
"Pancas","10","2011-12-31"
"Palma","9.70121995763021","2011-12-31"
"Presidente Castelo Branco","10","2011-12-31"
"Mundo Novo","6.18032173587729","2011-12-31"
"Anchieta","10","2011-12-31"
"Aldeias Altas","3.54102013209199","2011-12-31"
"Jaqueira","2.02962962962963","2011-12-31"
"Miraíma","10","2011-12-31"
"Jutaí","1.86088527551942","2011-12-31"
"Inhambupe","8.3135138431516","2011-12-31"
"Lençóis","5.60449183536805","2011-12-31"
"Cumari","9.93541977148535","2011-12-31"
"Iacanga","6.96588526777206","2011-12-31"
"Barro Alto","2.16735253772291","2011-12-31"
"Marau","7.58983451536643","2011-12-31"
"Santa Bárbara","7.3491230858899","2011-12-31"
"Antônio Carlos","9.23226433430515","2011-12-31"
"Bocaiúva do Sul","10","2011-12-31"
"Maratá","10","2011-12-31"
"Matinha","2.69951244547087","2011-12-31"
"Breu Branco","0.0721110510185686","2011-12-31"
"Iati","5.36765626957284","2011-12-31"
"Narandiba","8.81504557517019","2011-12-31"
"Capixaba","10","2011-12-31"
"Altinópolis","9.65811965811966","2011-12-31"
"Coxixola","10","2011-12-31"
"Miraguaí","6.66273004625529","2011-12-31"
"Santa Cruz do Capibaribe","3.83139907133903","2011-12-31"
"Braço do Norte","10","2011-12-31"
"Rodrigues Alves","8.87208382759984","2011-12-31"
"Acauã","8.97835290358655","2011-12-31"
"Prainha","6.37611546702456","2011-12-31"
"Dom Silvério","9.81752762785916","2011-12-31"
"Morada Nova","10","2011-12-31"
"Auriflama","7.37089201877934","2011-12-31"
"Passabém","10","2011-12-31"
"Imbaú","10","2011-12-31"
"Itambaracá","9.60979659609797","2011-12-31"
"Picuí","10","2011-12-31"
"Novo Alegre","10","2011-12-31"
"Epitaciolândia","8.94449860975698","2011-12-31"
"Capinzal do Norte","5.45990383123934","2011-12-31"
"Catolândia","10","2011-12-31"
"Carbonita","10","2011-12-31"
"Lagoa Bonita do Sul","8.1636610432422","2011-12-31"
"Anajatuba","9.93383527264431","2011-12-31"
"Nova Andradina","10","2011-12-31"
"Lagoa do Sítio","10","2011-12-31"
"Castilho","8.36996614622808","2011-12-31"
"Solonópole","9.62459716052609","2011-12-31"
"Guareí","5.00747384155456","2011-12-31"
"Araçaí","9.04298459042984","2011-12-31"
"Benjamin Constant do Sul","10","2011-12-31"
"Barra do Ouro","2.59856630824373","2011-12-31"
"Palmeirante","1.57336260519576","2011-12-31"
"Sampaio","9.11801632140615","2011-12-31"
"Caatiba","3.58701385891718","2011-12-31"
"São Miguel Arcanjo","7.25737610777421","2011-12-31"
"Santa Rita d'Oeste","10","2011-12-31"
"Vanini","10","2011-12-31"
"Palestina de Goiás","7.74202420242024","2011-12-31"
"Santana do Araguaia","2.15174962935884","2011-12-31"
"Simão Dias","5.87766487348077","2011-12-31"
"Alvorada do Sul","7.78456664403711","2011-12-31"
"Presidente Tancredo Neves","7.97804981004643","2011-12-31"
"Queimadas","10","2011-12-31"
"Urucânia","6.22412562455389","2011-12-31"
"Manaquiri","5.21138071473642","2011-12-31"
"São José do Hortêncio","10","2011-12-31"
"Pedro Laurentino","4.95071684587814","2011-12-31"
"Caseiros","7.85681078568108","2011-12-31"
"Santo Antônio de Pádua","0.143815389344487","2011-12-31"
"Coronel Barros","10","2011-12-31"
"Ichu","7.53126699293094","2011-12-31"
"Davinópolis","0.0440917107583774","2011-12-31"
"Presidente Bernardes","10","2011-12-31"
"Veredinha","7.43390975949116","2011-12-31"
"Ferreira Gomes","2.16638749302066","2011-12-31"
"Itajá","10","2011-12-31"
"Timbaúba","2.49609706052902","2011-12-31"
"Coronel João Pessoa","10","2011-12-31"
"Teresina","8.37728145303811","2011-12-31"
"Ponto Belo","10","2011-12-31"
"Santa Maria","10","2011-12-31"
"Cerquilho","7.84185305258102","2011-12-31"
"Estação","8.49716515720492","2011-12-31"
"São José de Ubá","7.64010083381811","2011-12-31"
"Medeiros Neto","0.002421776615325","2011-12-31"
"Alto Taquari","1.45303901564336","2011-12-31"
"Santo Antônio da Alegria","10","2011-12-31"
"Votorantim","6.20371738666404","2011-12-31"
"Iguatu","9.59889025653049","2011-12-31"
"Nova Ponte","9.05264768901132","2011-12-31"
"Lagoa Nova","4.75125549278092","2011-12-31"
"Pérola d'Oeste","10","2011-12-31"
"Barra do Turvo","7.15255448374419","2011-12-31"
"Turiaçu","1.93202843509592","2011-12-31"
"Vitor Meireles","5.85685590442964","2011-12-31"
"Campo Maior","10","2011-12-31"
"Padre Marcos","10","2011-12-31"
"Pedras Grandes","6.26442466205078","2011-12-31"
"Campinorte","7.99308979058695","2011-12-31"
"Araguatins","8.76128486586868","2011-12-31"
"Vitória de Santo Antão","6.72253395052053","2011-12-31"
"Xexéu","3.20144025674142","2011-12-31"
"Águas Formosas","7.07554137492984","2011-12-31"
"Feijó","6.5542328042328","2011-12-31"
"Tucuruí","4.18557489319969","2011-12-31"
"Marituba","4.92084206641094","2011-12-31"
"Itupeva","7.04163418680418","2011-12-31"
"Mombuca","4.75555555555556","2011-12-31"
"Itaí","9.3982337235572","2011-12-31"
"Ubirajara","6.06368563685637","2011-12-31"
"Poções","6.29789524177226","2011-12-31"
"Bom Jesus do Norte","6.28746688972536","2011-12-31"
"Matinhas","10","2011-12-31"
"Pareci Novo","10","2011-12-31"
"Tabaporã","8.74074074074074","2011-12-31"
"Nova Esperança do Piriá","0.0577818564970599","2011-12-31"
"Raposa","5.09141542559632","2011-12-31"
"Petrolândia","2.33733518279364","2011-12-31"
"São Bento do Sapucaí","8.58125082639164","2011-12-31"
"Mafra","7.05794252550782","2011-12-31"
"Colônia do Gurguéia","10","2011-12-31"
"Novo Gama","3.74915407173472","2011-12-31"
"Areial","10","2011-12-31"
"Coreaú","5.11520737327189","2011-12-31"
"Alto Rio Novo","7.09421112372304","2011-12-31"
"Guarani das Missões","4.89518349912887","2011-12-31"
"São João","10","2011-12-31"
"Campos Belos","10","2011-12-31"
"Várzea Branca","10","2011-12-31"
"Presidente Juscelino","6.03746135661029","2011-12-31"
"Cajapió","0.71912761567934","2011-12-31"
"Presidente Alves","4.14349580198452","2011-12-31"
"Arês","6.54138055655945","2011-12-31"
"Gararu","2.50741697770122","2011-12-31"
"São Miguel das Missões","10","2011-12-31"
"Cunha","5.62099201675173","2011-12-31"
"Caetés","7.13496796995803","2011-12-31"
"Cândido Mendes","4.95485888959977","2011-12-31"
"Eunápolis","3.49478089259814","2011-12-31"
"Santo Antônio da Patrulha","7.50139236981342","2011-12-31"
"Ouro Preto do Oeste","5.71669393623878","2011-12-31"
"Igarapé do Meio","3.90590324012428","2011-12-31"
"Sales","7.18218218218218","2011-12-31"
"Madeiro","5.32292405961675","2011-12-31"
"Anaurilândia","6.06631284597386","2011-12-31"
"Varjota","6.40350877192982","2011-12-31"
"Petrolina de Goiás","0.173825534056082","2011-12-31"
"São Gabriel da Cachoeira","5.09090267858717","2011-12-31"
"Aiquara","6.64777423544692","2011-12-31"
"Agrestina","9.2649154958257","2011-12-31"
"Araçagi","8.22457209996507","2011-12-31"
"Farroupilha","5.80054677285154","2011-12-31"
"Mozarlândia","7.7602523659306","2011-12-31"
"Piranga","10","2011-12-31"
"Centenário","9.58333333333333","2011-12-31"
"Iracema","6.19216586655535","2011-12-31"
"Assunção do Piauí","10","2011-12-31"
"Juazeiro","5.91065947171877","2011-12-31"
"Pescador","8.21428571428572","2011-12-31"
"Santa Vitória do Palmar","5.13040468343191","2011-12-31"
"São José dos Ausentes","7.08446866485014","2011-12-31"
"Córrego do Ouro","10","2011-12-31"
"Boqueirão do Leão","7.38090505532366","2011-12-31"
"São Paulo","5.83921459863253","2011-12-31"
"Tupiratins","10","2011-12-31"
"Teotônio Vilela","8.05814169385427","2011-12-31"
"Anápolis","6.42110261172495","2011-12-31"
"Santa Rosa do Purus","10","2011-12-31"
"Guapiaçu","6.80979620137187","2011-12-31"
"Rio Branco","10","2011-12-31"
"Itaperuna","5.44074397901598","2011-12-31"
"Vitória do Xingu","1.3427593259526","2011-12-31"
"Banzaê","5.63768115942029","2011-12-31"
"Antônio Prado","5.71638346968744","2011-12-31"
"Balneário Gaivota","7.64672364672365","2011-12-31"
"Riozinho","9.41020543406229","2011-12-31"
"Crixás do Tocantins","10","2011-12-31"
"Piquete","4.54194822425869","2011-12-31"
"Diamante D'Oeste","9.75143403441683","2011-12-31"
"Itapicuru","5.35704393108415","2011-12-31"
"Montividiu","5.80777096114519","2011-12-31"
"Fonte Boa","1.32967427880689","2011-12-31"
"Maraial","3.07552494379873","2011-12-31"
"Sucupira","7.06552706552707","2011-12-31"
"Ribeirão Grande","8.21080899630749","2011-12-31"
"Araruama","4.69676242590059","2011-12-31"
"Medianeira","6.54161112169111","2011-12-31"
"Nova Olímpia","10","2011-12-31"
"São Miguel do Guaporé","8.57665992097909","2011-12-31"
"Capinópolis","9.04605263157895","2011-12-31"
"Formigueiro","7.70676691729323","2011-12-31"
"Jardim do Mulato","8.06006006006006","2011-12-31"
"Pedra","4.34737226658316","2011-12-31"
"Sud Mennucci","10","2011-12-31"
"Afonso Bezerra","9.43890399919412","2011-12-31"
"Andradas","8.68552174068896","2011-12-31"
"Aparecida","9.1421373640944","2011-12-31"
"Guaraci","8.57314148681055","2011-12-31"
"Nova Nazaré","8.01180687328695","2011-12-31"
"Liberato Salzano","10","2011-12-31"
"Horizonte","9.54677132978226","2011-12-31"
"Mossâmedes","7.88145701440499","2011-12-31"
"Granjeiro","6.59758203799655","2011-12-31"
"Dom Macedo Costa","10","2011-12-31"
"Jandaíra","7.2992700729927","2011-12-31"
"Setubinha","6.04177455549801","2011-12-31"
"Barra do Quaraí","6.3454759106933","2011-12-31"
"Sousa","4.26481423008104","2011-12-31"
"Padre Paraíso","9.39340915718868","2011-12-31"
"Taquara","5.8809993425378","2011-12-31"
"Mariana Pimentel","8.50897736143638","2011-12-31"
"Cutias","1.19521912350598","2011-12-31"
"Joaquim Gomes","7.10227272727273","2011-12-31"
"Cacaulândia","5.30096381160211","2011-12-31"
"Sete de Setembro","10","2011-12-31"
"Nísia Floresta","7.7083047671283","2011-12-31"
"Paquetá","10","2011-12-31"
"Wenceslau Braz","6.83779329067287","2011-12-31"
"Irapuã","8.69622591712853","2011-12-31"
"São Cristovão do Sul","6.94155694155694","2011-12-31"
"Santana do Matos","10","2011-12-31"
"Reserva do Cabaçal","10","2011-12-31"
"Engenho Velho","9.36555891238671","2011-12-31"
"Bom Sucesso do Sul","10","2011-12-31"
"Arvorezinha","6.18968844775296","2011-12-31"
"Castro","7.18652754896577","2011-12-31"
"Iguaba Grande","5.6046176046176","2011-12-31"
"União Paulista","7.0875889817394","2011-12-31"
"Rio Bonito","5.87983445126302","2011-12-31"
"Rio dos Bois","5.25141930251419","2011-12-31"
"São Miguel de Taipu","8.76357560568087","2011-12-31"
"Tomar do Geru","8.7137469111718","2011-12-31"
"São João do Caiuá","6.86722823906939","2011-12-31"
"Céu Azul","8.45070422535211","2011-12-31"
"Novo Oriente de Minas","8.12762384550798","2011-12-31"
"Chã Grande","3.5082466252464","2011-12-31"
"São Francisco do Pará","7.250656167979","2011-12-31"
"Pedro Osório","5.4703566602033","2011-12-31"
"Delmiro Gouveia","7.45476227510759","2011-12-31"
"Serra Redonda","5.42514345331247","2011-12-31"
"Urucuia","3.74677002583979","2011-12-31"
"Ibiraiaras","9.12047879260994","2011-12-31"
"Alto Santo","10","2011-12-31"
"Alto Garças","9.4203913876045","2011-12-31"
"Dom Aquino","8.14414414414414","2011-12-31"
"Água Boa","3.51622283440465","2011-12-31"
"Coronel Martins","10","2011-12-31"
"Felipe Guerra","10","2011-12-31"
"Mombaça","4.98960498960499","2011-12-31"
"Ipaporanga","6.02316228133934","2011-12-31"
"São João Batista","0.458536039814349","2011-12-31"
"Itaporã do Tocantins","10","2011-12-31"
"Bom Jesus dos Perdões","8.70080111459422","2011-12-31"
"Roteiro","3.97339086659475","2011-12-31"
"Indiavaí","9.67808930425753","2011-12-31"
"Ivoti","9.09016677894135","2011-12-31"
"Pilar do Sul","8.27991452991453","2011-12-31"
"Felisburgo","10","2011-12-31"
"Munhoz de Melo","10","2011-12-31"
"Vera Cruz","7.15469197168248","2011-12-31"
"Tracuateua","3.01617574344847","2011-12-31"
"Paripueira","3.09394760614273","2011-12-31"
"Guaraí","6.54272949992794","2011-12-31"
"Cordeirópolis","5.95307727302268","2011-12-31"
"Nova Timboteua","0.765458677191723","2011-12-31"
"Tocantínia","10","2011-12-31"
"Vespasiano Correa","10","2011-12-31"
"Rio Pardo","5.48353231280061","2011-12-31"
"Rio Negrinho","10","2011-12-31"
"Nova Brasilândia","10","2011-12-31"
"Paranatama","10","2011-12-31"
"Marcionílio Souza","10","2011-12-31"
"Curionópolis","7.04630993290787","2011-12-31"
"Alagoinha do Piauí","7.52226773291723","2011-12-31"
"Flexeiras","6.63804643862808","2011-12-31"
"Itaguari","8.51172273190622","2011-12-31"
"Três Forquilhas","10","2011-12-31"
"Alcobaça","5.61626495130331","2011-12-31"
"Palmares","6.11338205541104","2011-12-31"
"Sítio Novo","6.25583566760037","2011-12-31"
"Pedro Afonso","4.77452347745235","2011-12-31"
"Mampituba","10","2011-12-31"
"Lagoa de Pedras","9.56072351421188","2011-12-31"
"Boca da Mata","2.47246168582375","2011-12-31"
"Santa Cruz","5.33940083428138","2011-12-31"
"Santa Bárbara d'Oeste","4.12669001513673","2011-12-31"
"Monte Mor","6.4944374621794","2011-12-31"
"Monte Horebe","8.3210964268233","2011-12-31"
"Algodão de Jandaíra","10","2011-12-31"
"Vitória do Mearim","6.71425092264748","2011-12-31"
"Jaguaribara","10","2011-12-31"
"Rio Brilhante","10","2011-12-31"
"Atalaia","5.69742367495177","2011-12-31"
"Bom Jardim","0.192786946913058","2011-12-31"
"Alto Alegre dos Parecis","10","2011-12-31"
"Irará","9.25411165160991","2011-12-31"
"Portão","6.24712445364619","2011-12-31"
"Pojuca","3.91450916936354","2011-12-31"
"Águas Belas","3.12351902115376","2011-12-31"
"Adamantina","9.31613036144268","2011-12-31"
"Porto Ferreira","5.62127107652399","2011-12-31"
"Doutor Pedrinho","5.06128904705417","2011-12-31"
"Santo Antônio do Palma","10","2011-12-31"
"Manicoré","3.90911595400699","2011-12-31"
"Arroio Grande","5.57974889856623","2011-12-31"
"Florianópolis","4.93560879478454","2011-12-31"
"Timbé do Sul","9.01587301587302","2011-12-31"
"São Benedito do Rio Preto","6.39258740169742","2011-12-31"
"Patos do Piauí","7.35243055555556","2011-12-31"
"Jerumenha","6.93677102516881","2011-12-31"
"Cuité de Mamanguape","10","2011-12-31"
"Rio das Antas","8.43606478124245","2011-12-31"
"Caiçara do Rio do Vento","10","2011-12-31"
"Caracol","7.37132172030312","2011-12-31"
"Itaocara","4.86406720018162","2011-12-31"
"Graça","8.98016142415328","2011-12-31"
"Damião","10","2011-12-31"
"Piraí do Sul","6.91650477324476","2011-12-31"
"Fundão","8.49689509869151","2011-12-31"
"Bom Jardim de Goiás","7.77507434441741","2011-12-31"
"Gonçalves Dias","2.85788264232773","2011-12-31"
"Pirangi","6.36680258239891","2011-12-31"
"Xambrê","8.49533744270586","2011-12-31"
"Madre de Deus de Minas","10","2011-12-31"
"Itiquira","8.4952380952381","2011-12-31"
"Belford Roxo","0.538463558962698","2011-12-31"
"Veríssimo","10","2011-12-31"
"Cubati","10","2011-12-31"
"Paranacity","4.20621626651777","2011-12-31"
"Carmópolis","4.48484848484848","2011-12-31"
"Condado","3.9476643156496","2011-12-31"
"Indiaporã","10","2011-12-31"
"Mirandiba","4.95319495319495","2011-12-31"
"Bento de Abreu","6.34669479606189","2011-12-31"
"Major Sales","10","2011-12-31"
"Belo Campo","10","2011-12-31"
"São João da Mata","10","2011-12-31"
"Icatu","4.28720140258602","2011-12-31"
"Itirapuã","5.70319750274192","2011-12-31"
"Palmeiras do Tocantins","2.22427224272243","2011-12-31"
"Capela","3.74225048986541","2011-12-31"
"Junqueirópolis","8.2293804937102","2011-12-31"
"Cunhataí","1.39523084728564","2011-12-31"
"Pelotas","4.60557647325035","2011-12-31"
"Vitorino Freire","4.82714313000295","2011-12-31"
"Rio Acima","9.4479511071035","2011-12-31"
